datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-05-24 19:00:00,88.392,7.814,14100.59,384.4,0.0,365.0,686.0
2007-05-24 20:00:00,94.688,7.596,14216.45,411.0,0.0,1044.0,0.0
2007-05-24 21:00:00,154.188,8.784,14063.95,666.4,0.0,980.0,592.0
2007-05-24 22:00:00,145.624,4.824,14141.23,622.6,0.0,1041.0,115.0
2007-05-24 23:00:00,41.705999999999996,8.914,14329.93,180.8,0.0,321.0,0.0
2007-05-25 00:00:00,20.45,5.004,14270.25,88.0,0.0,57.0,0.0
2007-05-25 01:00:00,18.226,4.412,14226.7,78.0,0.0,30.0,0.0
2007-05-25 02:00:00,48.42,5.396,14198.13,204.0,0.0,49.0,484.0
2007-05-25 03:00:00,24.562,2.822,14247.21,104.2,0.0,10.0,126.0
2007-05-25 04:00:00,19.314,6.296,14237.34,84.2,0.0,50.0,0.0
2007-05-25 05:00:00,17.312,3.484,14216.33,73.0,0.0,10.0,0.0
2007-05-25 06:00:00,81.52,6.956,14212.22,349.0,0.0,43.0,459.0
2007-05-25 07:00:00,113.27,4.086,13957.63,487.8,358.0,11.0,996.0
2007-05-25 08:00:00,109.296,4.35,13912.62,471.0,529.0,26.0,989.0
2007-05-25 09:00:00,77.91,4.648,13865.03,334.2,0.0,26.0,982.0
2007-05-25 10:00:00,51.176,3.702,13927.79,220.0,0.0,11.0,558.0
2007-05-25 11:00:00,18.602,5.638,14053.86,81.6,0.0,37.0,0.0
2007-05-25 12:00:00,16.89,3.168,14038.11,74.2,0.0,0.0,0.0
2007-05-25 13:00:00,19.43,6.152,13926.84,85.6,0.0,38.0,0.0
2007-05-25 14:00:00,17.73,4.606,13943.22,82.0,0.0,0.0,0.0
2007-05-25 15:00:00,20.126,7.2379999999999995,14125.65,88.2,0.0,38.0,0.0
2007-05-25 16:00:00,17.36,4.1899999999999995,14107.39,77.6,0.0,5.0,0.0
2007-05-25 17:00:00,24.276,7.6739999999999995,14096.95,106.8,0.0,33.0,49.0
2007-05-25 18:00:00,105.83800000000001,9.424,13968.26,458.0,488.0,20.0,603.0
2007-05-25 19:00:00,172.364,22.866,13978.82,756.1999999999999,1116.0,17.0,0.0
2007-05-25 20:00:00,214.396,17.68,13995.39,928.0,1609.0,33.0,890.0
2007-05-25 21:00:00,268.484,15.596,13710.39,1173.4,2902.0,4.0,403.0
2007-05-25 22:00:00,118.858,14.16,14040.35,519.6,1048.0,38.0,0.0
2007-05-25 23:00:00,18.41,5.04,14347.49,78.8,10.0,0.0,0.0
2007-05-26 00:00:00,19.338,6.736,14331.14,85.4,0.0,37.0,0.0
2007-05-26 01:00:00,41.346000000000004,3.266,14149.9,176.4,0.0,0.0,409.0
2007-05-26 02:00:00,29.586000000000002,5.66,14120.28,131.2,0.0,37.0,189.0
2007-05-26 03:00:00,18.02,5.234,14208.09,83.2,0.0,10.0,0.0
2007-05-26 04:00:00,18.91,6.126,14168.2,85.0,0.0,27.0,0.0
2007-05-26 05:00:00,17.724,4.544,14191.0,77.2,0.0,24.0,0.0
2007-05-26 06:00:00,17.568,4.214,14162.18,76.39999999999999,0.0,13.0,0.0
2007-05-26 07:00:00,18.554,4.9719999999999995,14050.79,84.4,0.0,35.0,0.0
2007-05-26 08:00:00,39.282000000000004,4.398,14072.55,176.4,0.0,2.0,0.0
2007-05-26 09:00:00,127.562,5.662,14020.04,550.2,0.0,764.0,871.0
2007-05-26 10:00:00,26.266,5.3,14165.9,115.6,0.0,63.0,0.0
2007-05-26 11:00:00,62.884,8.322,14093.71,277.2,0.0,643.0,0.0
2007-05-26 12:00:00,98.39,11.628,14169.15,427.2,0.0,855.0,348.0
2007-05-26 13:00:00,108.772,10.388,14153.09,463.6,0.0,14.0,1022.0
2007-05-26 14:00:00,97.898,9.744,13942.99,424.8,0.0,41.0,993.0
2007-05-26 15:00:00,113.834,5.574,13987.06,491.2,431.0,8.0,998.0
2007-05-26 16:00:00,56.848,11.304,14125.82,249.2,316.0,31.0,220.0
2007-05-26 17:00:00,56.184,11.092,14139.97,250.0,460.0,29.0,0.0
2007-05-26 18:00:00,23.242,6.358,14210.12,102.6,0.0,10.0,0.0
2007-05-26 19:00:00,127.89,14.752,14017.1,564.0,1159.0,37.0,223.0
2007-05-26 20:00:00,84.908,9.042,13942.1,365.8,7.0,0.0,669.0
2007-05-26 21:00:00,97.794,5.436,14015.19,417.8,0.0,37.0,920.0
2007-05-26 22:00:00,121.742,5.474,13984.380000000001,522.8,0.0,0.0,999.0
2007-05-26 23:00:00,87.706,9.014,14079.89,372.8,0.0,37.0,767.0
2007-05-27 00:00:00,25.058,5.656,14253.9,106.6,0.0,11.0,0.0
2007-05-27 01:00:00,19.148,5.986,14146.31,84.4,0.0,25.0,0.0
2007-05-27 02:00:00,18.814,5.42,14170.36,83.39999999999999,0.0,24.0,0.0
2007-05-27 03:00:00,17.174,3.52,14215.6,74.0,0.0,12.0,0.0
2007-05-27 04:00:00,19.868,6.374,14226.26,86.6,0.0,35.0,0.0
2007-05-27 05:00:00,21.636,4.338,14291.47,93.8,0.0,0.0,0.0
2007-05-27 06:00:00,35.05,6.8999999999999995,14302.43,151.4,0.0,36.0,0.0
2007-05-27 07:00:00,27.282,3.344,14261.65,130.4,0.0,0.0,0.0
2007-05-27 08:00:00,69.64,5.204,14033.4,309.8,0.0,35.0,151.0
2007-05-27 09:00:00,66.93599999999999,4.136,14002.41,294.0,0.0,0.0,520.0
2007-05-27 10:00:00,30.258,3.886,13937.44,143.4,0.0,34.0,0.0
2007-05-27 11:00:00,57.036,2.836,13965.2,261.2,0.0,429.0,0.0
2007-05-27 12:00:00,133.618,13.67,13920.61,582.4,370.0,115.0,930.0
2007-05-27 13:00:00,76.894,5.2459999999999996,14131.5,334.6,3.0,14.0,594.0
2007-05-27 14:00:00,231.41,16.96,13884.95,1006.4,792.0,1394.0,985.0
2007-05-27 15:00:00,224.846,21.142,13967.44,973.2,536.0,1508.0,997.0
2007-05-27 16:00:00,147.016,15.438,14078.98,630.8,717.0,17.0,1012.0
2007-05-27 17:00:00,246.848,26.364,13965.46,1076.2,794.0,1286.0,997.0
2007-05-27 18:00:00,169.114,23.114,13905.54,741.8,283.0,300.0,988.0
2007-05-27 19:00:00,119.048,16.062,14098.52,508.2,3.0,79.0,1015.0
2007-05-27 20:00:00,117.588,9.12,14131.19,499.6,0.0,10.0,1019.0
2007-05-27 21:00:00,155.554,7.59,14047.08,666.0,406.0,74.0,1008.0
2007-05-27 22:00:00,94.856,4.308,14124.01,406.0,462.0,72.0,228.0
2007-05-27 23:00:00,29.116,3.28,14206.44,125.2,0.0,24.0,0.0
2007-05-28 00:00:00,24.868,6.834,14133.66,109.0,0.0,47.0,0.0
2007-05-28 01:00:00,28.296,3.6,14159.11,121.8,0.0,0.0,142.0
2007-05-28 02:00:00,54.39,6.524,14157.44,232.20000000000002,0.0,42.0,502.0
2007-05-28 03:00:00,19.866,5.542,14253.38,86.6,0.0,20.0,0.0
2007-05-28 04:00:00,19.326,5.138,14247.28,84.8,0.0,19.0,0.0
2007-05-28 05:00:00,19.518,5.374,14230.19,86.8,0.0,37.0,0.0
2007-05-28 06:00:00,17.688,2.452,14233.66,74.6,0.0,0.0,0.0
2007-05-28 07:00:00,32.836,5.918,14042.86,153.2,0.0,36.0,0.0
2007-05-28 08:00:00,20.018,3.49,13978.23,90.6,0.0,0.0,0.0
2007-05-28 09:00:00,81.962,6.138,13810.78,356.8,0.0,35.0,883.0
2007-05-28 10:00:00,79.278,5.648,13947.71,337.4,0.0,0.0,995.0
2007-05-28 11:00:00,79.318,1.988,13886.52,338.59999999999997,0.0,35.0,985.0
2007-05-28 12:00:00,79.844,3.078,13924.25,339.0,0.0,2.0,991.0
2007-05-28 13:00:00,111.91199999999999,5.886,13980.1,482.0,470.0,32.0,843.0
2007-05-28 14:00:00,61.44,9.776,13999.3,284.2,274.0,25.0,0.0
2007-05-28 15:00:00,55.135999999999996,5.486,14179.8,238.6,454.0,10.0,0.0
2007-05-28 16:00:00,67.274,4.934,14160.37,291.8,491.0,34.0,0.0
2007-05-28 17:00:00,65.592,4.062,14158.03,277.6,0.0,0.0,704.0
2007-05-28 18:00:00,167.712,17.222,14024.32,728.0,1117.0,33.0,1005.0
2007-05-28 19:00:00,166.618,15.55,14064.17,722.8,616.0,0.0,1011.0
2007-05-28 20:00:00,144.104,8.768,14065.47,617.8,1.0,33.0,1010.0
2007-05-28 21:00:00,140.936,4.774,14094.38,607.6,462.0,0.0,515.0
2007-05-28 22:00:00,53.774,7.976,14282.15,230.4,218.0,33.0,0.0
2007-05-28 23:00:00,45.762,4.942,14252.31,195.4,451.0,0.0,0.0
2007-05-29 00:00:00,24.384,5.03,14180.25,104.6,0.0,33.0,86.0
2007-05-29 01:00:00,45.942,4.576,14203.94,192.8,0.0,0.0,486.0
2007-05-29 02:00:00,19.296,6.338,14246.58,85.2,0.0,32.0,0.0
2007-05-29 03:00:00,18.248,4.37,14272.22,77.0,0.0,6.0,0.0
2007-05-29 04:00:00,19.008,4.64,14197.59,79.8,0.0,27.0,0.0
2007-05-29 05:00:00,17.716,3.608,14200.92,75.6,0.0,11.0,0.0
2007-05-29 06:00:00,75.57000000000001,4.8,14139.9,324.6,0.0,21.0,516.0
2007-05-29 07:00:00,67.442,4.82,14209.88,287.8,0.0,17.0,519.0
2007-05-29 08:00:00,92.634,2.566,13952.55,396.8,0.0,15.0,995.0
2007-05-29 09:00:00,53.628,3.436,13886.52,239.4,0.0,22.0,109.0
2007-05-29 10:00:00,47.478,4.948,13965.0,213.8,0.0,9.0,0.0
2007-05-29 11:00:00,51.704,6.012,14016.96,232.6,0.0,27.0,0.0
2007-05-29 12:00:00,40.116,4.052,14183.05,190.2,0.0,5.0,0.0
2007-05-29 13:00:00,18.314,5.36,14257.98,78.4,0.0,32.0,0.0
2007-05-29 14:00:00,16.582,3.0180000000000002,14129.94,72.39999999999999,0.0,1.0,0.0
2007-05-29 15:00:00,18.042,5.008,14176.92,80.2,0.0,32.0,0.0
2007-05-29 16:00:00,16.498,3.028,14111.74,73.39999999999999,0.0,0.0,0.0
2007-05-29 17:00:00,53.44,6.204,14111.22,229.2,0.0,33.0,569.0
2007-05-29 18:00:00,17.966,4.446,14223.84,81.0,0.0,0.0,0.0
2007-05-29 19:00:00,41.168,5.7,14096.94,184.2,0.0,321.0,0.0
2007-05-29 20:00:00,41.038,4.644,14185.07,181.0,0.0,69.0,0.0
2007-05-29 21:00:00,148.814,7.038,14024.47,645.0,0.0,1158.0,97.0
2007-05-29 22:00:00,97.678,3.63,14107.65,414.0,0.0,1.0,955.0
2007-05-29 23:00:00,18.634,5.9719999999999995,14318.73,79.4,0.0,35.0,0.0
2007-05-30 00:00:00,16.224,3.578,14191.95,67.8,0.0,0.0,0.0
2007-05-30 01:00:00,17.822,5.098,14173.86,75.4,0.0,33.0,0.0
2007-05-30 02:00:00,15.786,4.454,14162.72,66.0,0.0,10.0,0.0
2007-05-30 03:00:00,16.464,4.73,14184.15,69.2,0.0,23.0,0.0
2007-05-30 04:00:00,16.848,4.838,14185.66,71.0,0.0,18.0,0.0
2007-05-30 05:00:00,16.738,4.694,14188.6,71.0,0.0,14.0,0.0
2007-05-30 06:00:00,82.07,4.609999999999999,14119.6,350.8,0.0,26.0,638.0
2007-05-30 07:00:00,117.066,3.52,14010.1,502.0,465.0,6.0,1003.0
2007-05-30 08:00:00,110.622,5.53,13927.49,476.2,484.0,32.0,992.0
2007-05-30 09:00:00,75.876,4.482,13979.69,324.8,0.0,0.0,999.0
2007-05-30 10:00:00,77.598,4.744,13939.6,331.0,0.0,33.0,993.0
2007-05-30 11:00:00,88.032,8.124,14027.27,375.0,0.0,0.0,1005.0
2007-05-30 12:00:00,89.614,12.674,14029.86,384.6,0.0,32.0,1006.0
2007-05-30 13:00:00,42.424,6.69,14031.88,186.4,0.0,0.0,307.0
2007-05-30 14:00:00,18.25,5.324,14031.72,85.4,0.0,32.0,0.0
2007-05-30 15:00:00,44.548,3.06,14142.77,197.8,0.0,455.0,0.0
2007-05-30 16:00:00,95.758,7.4879999999999995,14128.96,413.8,0.0,1272.0,0.0
2007-05-30 17:00:00,155.904,7.01,14040.65,671.0,0.0,1640.0,653.0
2007-05-30 18:00:00,40.75,5.552,14145.95,180.6,0.0,231.0,118.0
2007-05-30 19:00:00,94.1,10.204,14045.78,410.6,0.0,951.0,0.0
2007-05-30 20:00:00,133.234,10.748,13975.82,588.0,0.0,1027.0,0.0
2007-05-30 21:00:00,133.74,8.26,14092.44,578.6,756.0,65.0,0.0
2007-05-30 22:00:00,66.838,6.846,14095.41,287.2,202.0,32.0,0.0
2007-05-30 23:00:00,43.56,4.8,14305.28,188.8,343.0,16.0,90.0
2007-05-31 00:00:00,55.982,5.204,14141.65,236.0,0.0,34.0,643.0
2007-05-31 01:00:00,15.552,3.4459999999999997,14076.18,64.4,0.0,0.0,0.0
2007-05-31 02:00:00,18.248,4.602,14106.92,77.4,0.0,34.0,0.0
2007-05-31 03:00:00,15.886,2.85,14163.53,64.6,0.0,0.0,0.0
2007-05-31 04:00:00,17.252,4.784,14130.82,73.6,0.0,34.0,0.0
2007-05-31 05:00:00,15.574,2.348,14141.42,64.4,0.0,0.0,0.0
2007-05-31 06:00:00,42.076,4.6899999999999995,14063.16,187.20000000000002,0.0,33.0,0.0
2007-05-31 07:00:00,52.236000000000004,3.536,14101.82,223.4,0.0,0.0,452.0
2007-05-31 08:00:00,68.254,7.372,14116.12,290.0,0.0,34.0,762.0
2007-05-31 09:00:00,15.578,4.486,13986.01,66.0,0.0,8.0,0.0
2007-05-31 10:00:00,16.47,4.646,14029.69,69.8,0.0,24.0,0.0
2007-05-31 11:00:00,16.506,4.822,14105.84,69.60000000000001,0.0,18.0,0.0
2007-05-31 12:00:00,17.362000000000002,5.5,14116.93,75.6,0.0,16.0,0.0
2007-05-31 13:00:00,17.41,5.426,14105.91,76.0,0.0,27.0,0.0
2007-05-31 14:00:00,15.404,2.5500000000000003,14056.14,64.2,0.0,6.0,0.0
2007-05-31 15:00:00,17.998,5.574,14236.82,78.0,0.0,34.0,0.0
2007-05-31 16:00:00,15.112,2.528,14180.57,61.6,0.0,0.0,0.0
2007-05-31 17:00:00,32.910000000000004,4.12,14057.25,140.6,0.0,33.0,244.0
2007-05-31 18:00:00,63.5,3.282,13958.97,274.6,0.0,0.0,506.0
2007-05-31 19:00:00,78.024,17.6,13989.52,344.8,0.0,54.0,0.0
2007-05-31 20:00:00,101.002,6.214,14105.7,435.2,439.0,16.0,0.0
2007-05-31 21:00:00,119.978,9.104,14110.960000000001,516.2,496.0,29.0,23.0
2007-05-31 22:00:00,88.98,9.272,14175.44,374.8,0.0,41.0,922.0
2007-05-31 23:00:00,21.256,5.63,14281.63,92.2,0.0,2.0,0.0
2007-06-01 00:00:00,20.346,9.356,14242.88,90.60000000000001,0.0,37.0,0.0
2007-06-01 01:00:00,19.514,7.2620000000000005,14120.27,84.60000000000001,0.0,32.0,0.0
2007-06-01 02:00:00,17.584,4.326,14162.48,73.2,0.0,5.0,0.0
2007-06-01 03:00:00,19.618,6.528,14151.64,86.2,0.0,36.0,0.0
2007-06-01 04:00:00,16.154,3.89,14158.64,67.8,0.0,0.0,0.0
2007-06-01 05:00:00,19.22,7.268,14098.3,86.0,0.0,36.0,0.0
2007-06-01 06:00:00,90.294,7.0920000000000005,14053.34,391.59999999999997,0.0,19.0,737.0
2007-06-01 07:00:00,105.152,4.556,13962.05,451.0,0.0,15.0,997.0
2007-06-01 08:00:00,79.918,5.906,14044.97,337.2,0.0,34.0,1008.0
2007-06-01 09:00:00,77.078,3.888,13919.14,329.2,0.0,0.0,990.0
2007-06-01 10:00:00,79.682,6.478,13949.71,341.0,0.0,33.0,995.0
2007-06-01 11:00:00,76.624,3.7800000000000002,13997.19,325.6,0.0,0.0,1001.0
2007-06-01 12:00:00,71.282,6.544,14073.61,303.2,0.0,34.0,863.0
2007-06-01 13:00:00,17.936,4.736,14128.36,80.39999999999999,0.0,0.0,0.0
2007-06-01 14:00:00,18.832,5.864,14102.27,81.8,0.0,34.0,0.0
2007-06-01 15:00:00,17.046,3.696,14195.97,75.8,0.0,6.0,0.0
2007-06-01 16:00:00,19.196,6.678,14206.59,86.2,0.0,28.0,0.0
2007-06-01 17:00:00,19.418,5.724,14129.32,88.2,0.0,16.0,0.0
2007-06-01 18:00:00,20.668,4.146,14140.78,92.2,0.0,17.0,0.0
2007-06-01 19:00:00,34.120936625283704,8.767728655462513,14130.568980764514,155.37475522542618,1.3324807586746552,26.670610311092425,0.0
2007-06-01 20:00:00,81.42,6.808,14167.19,344.8,0.0,9.0,980.0
2007-06-01 21:00:00,59.268,7.224,14121.84,257.0,0.0,33.0,93.0
2007-06-01 22:00:00,46.606,6.42,14218.7,200.0,0.0,0.0,0.0
2007-06-01 23:00:00,19.105999999999998,6.368,14393.66,88.2,0.0,34.0,0.0
2007-06-02 00:00:00,29.348,2.886,14210.74,124.8,0.0,0.0,0.0
2007-06-02 01:00:00,18.444,5.58,14136.77,80.4,0.0,33.0,0.0
2007-06-02 02:00:00,16.288,2.7359999999999998,14134.41,71.8,0.0,0.0,0.0
2007-06-02 03:00:00,18.784,5.854,14241.04,81.8,0.0,33.0,0.0
2007-06-02 04:00:00,38.436,2.714,14186.15,163.79999999999998,0.0,0.0,364.0
2007-06-02 05:00:00,41.044,4.926,14210.17,175.2,0.0,33.0,383.0
2007-06-02 06:00:00,16.6,3.0420000000000003,14241.81,71.39999999999999,0.0,0.0,0.0
2007-06-02 07:00:00,38.654,4.744,14048.97,172.6,0.0,32.0,0.0
2007-06-02 08:00:00,28.366,2.936,14096.07,128.6,0.0,2.0,0.0
2007-06-02 09:00:00,144.042,5.218,13968.31,618.8,0.0,474.0,836.0
2007-06-02 10:00:00,71.362,5.522,13927.86,307.6,13.0,8.0,48.0
2007-06-02 11:00:00,119.378,14.65,13872.47,519.4,942.0,30.0,0.0
2007-06-02 12:00:00,23.84,4.824,13987.53,108.39999999999999,27.0,21.0,0.0
2007-06-02 13:00:00,53.418,7.254,14112.4,242.4,0.0,256.0,0.0
2007-06-02 14:00:00,73.232,5.112,14017.65,314.8,0.0,131.0,654.0
2007-06-02 15:00:00,87.208,5.19,14027.71,371.0,0.0,3.0,1006.0
2007-06-02 16:00:00,84.714,7.7,14104.75,356.4,0.0,35.0,1016.0
2007-06-02 17:00:00,159.69,15.328,13888.56,700.0,1137.0,11.0,986.0
2007-06-02 18:00:00,118.332,17.816,13984.31,514.2,377.0,37.0,999.0
2007-06-02 19:00:00,189.126,20.518,13926.16,828.8,1474.0,35.0,991.0
2007-06-02 20:00:00,44.128,3.364,14033.34,188.4,1.0,3.0,350.0
2007-06-02 21:00:00,23.5,6.648,14070.49,102.8,0.0,37.0,0.0
2007-06-02 22:00:00,21.582,4.282,13954.48,91.2,0.0,0.0,0.0
2007-06-02 23:00:00,24.846,7.264,14253.25,108.0,0.0,36.0,0.0
2007-06-03 00:00:00,35.652,7.65,14201.3,154.2,0.0,15.0,0.0
2007-06-03 01:00:00,53.558,5.474,14228.17,225.4,0.0,20.0,575.0
2007-06-03 02:00:00,25.086,5.744,14320.04,108.4,0.0,28.0,111.0
2007-06-03 03:00:00,17.094,3.0540000000000003,14232.7,73.2,0.0,7.0,0.0
2007-06-03 04:00:00,19.232,6.022,14144.73,84.4,0.0,35.0,0.0
2007-06-03 05:00:00,16.346,2.716,14198.7,72.6,0.0,0.0,0.0
2007-06-03 06:00:00,18.554,5.516,14211.31,82.6,0.0,35.0,0.0
2007-06-03 07:00:00,16.246,2.9819999999999998,14128.65,74.2,0.0,0.0,0.0
2007-06-03 08:00:00,40.344,5.664,14055.93,181.6,0.0,35.0,0.0
2007-06-03 09:00:00,60.69,3.216,14082.77,264.0,0.0,208.0,356.0
2007-06-03 10:00:00,124.222,6.914,13911.86,535.6,0.0,540.0,989.0
2007-06-03 11:00:00,191.39,13.854000000000001,13835.01,838.6,1627.0,107.0,979.0
2007-06-03 12:00:00,154.748,12.158,13904.92,673.6,311.0,923.0,988.0
2007-06-03 13:00:00,227.54999999999998,18.366,13898.63,997.2,1106.0,1237.0,987.0
2007-06-03 14:00:00,99.552,9.568,14060.43,426.8,65.0,68.0,996.0
2007-06-03 15:00:00,68.194,3.79,14170.69,294.4,528.0,7.0,287.0
2007-06-03 16:00:00,82.846,9.574,14203.24,357.0,542.0,42.0,434.0
2007-06-03 17:00:00,59.147999999999996,8.234,14120.47,256.2,0.0,68.0,351.0
2007-06-03 18:00:00,78.696,3.4,13953.98,343.4,0.0,20.0,711.0
2007-06-03 19:00:00,94.458,11.374,14012.56,410.0,0.0,0.0,0.0
2007-06-03 20:00:00,95.71600000000001,7.734,14008.24,412.4,322.0,39.0,269.0
2007-06-03 21:00:00,216.378,11.65,13941.23,934.8,484.0,1025.0,301.0
2007-06-03 22:00:00,202.996,7.402,13999.07,874.8,0.0,1715.0,0.0
2007-06-03 23:00:00,109.33,10.402,14233.19,472.8,0.0,1355.0,0.0
2007-06-04 00:00:00,21.21,10.068,14298.57,96.4,0.0,91.0,0.0
2007-06-04 01:00:00,20.89,8.918,14167.3,95.0,0.0,93.0,0.0
2007-06-04 02:00:00,15.866,3.158,14045.289999999999,69.6,0.0,10.0,0.0
2007-06-04 03:00:00,47.1,3.044,14105.81,199.0,0.0,9.0,510.0
2007-06-04 04:00:00,19.686,8.154,14103.52,89.2,0.0,78.0,0.0
2007-06-04 05:00:00,18.31,6.986,14088.58,83.4,0.0,55.0,0.0
2007-06-04 06:00:00,32.43,4.344,14106.14,147.2,0.0,10.0,0.0
2007-06-04 07:00:00,89.484,6.016,13959.6,387.0,0.0,6.0,660.0
2007-06-04 08:00:00,79.254,9.991999999999999,13920.1,338.8,0.0,73.0,991.0
2007-06-04 09:00:00,76.078,6.292,13877.93,325.8,0.0,25.0,984.0
2007-06-04 10:00:00,57.846,4.274,13901.29,248.20000000000002,0.0,0.0,710.0
2007-06-04 11:00:00,15.964,5.652,14006.97,73.2,0.0,26.0,0.0
2007-06-04 12:00:00,18.598,9.56,14110.2,85.0,0.0,69.0,0.0
2007-06-04 13:00:00,16.068,5.332,14087.84,69.6,0.0,12.0,0.0
2007-06-04 14:00:00,14.628,3.62,14118.17,61.8,0.0,0.0,0.0
2007-06-04 15:00:00,17.182,7.088,14175.91,78.2,0.0,40.0,0.0
2007-06-04 16:00:00,18.868,10.144,14150.8,86.2,0.0,69.0,0.0
2007-06-04 17:00:00,15.582,4.912,14127.74,69.2,0.0,2.0,0.0
2007-06-04 18:00:00,98.836,9.664,14033.31,432.4,1030.0,0.0,172.0
2007-06-04 19:00:00,90.792,23.972,13953.53,414.8,450.0,50.0,506.0
2007-06-04 20:00:00,34.212,22.396,14136.76,170.79999999999998,26.0,68.0,0.0
2007-06-04 21:00:00,30.387999999999998,15.842,14122.31,146.4,26.0,0.0,0.0
2007-06-04 22:00:00,29.11,14.086,14078.7,137.6,26.0,0.0,0.0
2007-06-04 23:00:00,33.236,19.678,14360.85,159.2,27.0,50.0,0.0
2007-06-05 00:00:00,94.522,11.986,14173.76,401.0,2.0,66.0,751.0
2007-06-05 01:00:00,28.15,3.84,14161.43,118.2,0.0,0.0,218.0
2007-06-05 02:00:00,15.256,3.9659999999999997,14159.75,63.6,0.0,0.0,0.0
2007-06-05 03:00:00,18.654,8.76,14126.289999999999,85.6,0.0,52.0,0.0
2007-06-05 04:00:00,19.522,10.618,14119.7,89.8,0.0,58.0,0.0
2007-06-05 05:00:00,14.788,3.932,14158.88,64.4,0.0,0.0,0.0
2007-06-05 06:00:00,68.224,3.792,14071.4,294.4,0.0,0.0,504.0
2007-06-05 07:00:00,85.05,10.332,14044.36,364.0,0.0,58.0,1007.0
2007-06-05 08:00:00,78.792,8.58,13900.25,337.40000000000003,0.0,47.0,987.0
2007-06-05 09:00:00,41.094,4.53,14004.93,175.0,0.0,0.0,400.0
2007-06-05 10:00:00,87.816,11.888,13879.3,400.2,1070.0,0.0,0.0
2007-06-05 11:00:00,95.87,22.56,13899.1,442.2,764.0,305.0,0.0
2007-06-05 12:00:00,25.01,9.978,14012.24,116.4,0.0,110.0,0.0
2007-06-05 13:00:00,19.96,6.16,14060.95,87.4,0.0,0.0,0.0
2007-06-05 14:00:00,46.296,4.374,13995.01,207.0,0.0,0.0,459.0
2007-06-05 15:00:00,53.816,11.118,14047.03,241.6,419.0,70.0,99.0
2007-06-05 16:00:00,40.972,10.4,14157.63,184.8,293.0,51.0,0.0
2007-06-05 17:00:00,52.942,9.522,14141.16,257.2,246.0,0.0,0.0
2007-06-05 18:00:00,25.45,8.856,14168.51,120.6,0.0,3.0,0.0
2007-06-05 19:00:00,120.97,30.214,14060.69,548.6,1152.0,74.0,61.0
2007-06-05 20:00:00,110.63,25.69,14067.14,488.0,97.0,32.0,573.0
2007-06-05 21:00:00,38.776,14.214,14184.01,176.8,18.0,0.0,0.0
2007-06-05 22:00:00,137.808,7.83,14142.84,582.6,16.0,35.0,357.0
2007-06-05 23:00:00,138.524,12.552,14221.22,583.0,407.0,66.0,1032.0
2007-06-06 00:00:00,105.22,4.838,14067.039999999999,446.4,463.0,0.0,1010.0
2007-06-06 01:00:00,68.278,2.336,14080.72,286.6,0.0,0.0,885.0
2007-06-06 02:00:00,19.434,9.482,14143.99,86.6,0.0,71.0,0.0
2007-06-06 03:00:00,17.552,7.822,14201.56,78.6,0.0,29.0,0.0
2007-06-06 04:00:00,14.442,5.082,14158.85,65.0,0.0,0.0,0.0
2007-06-06 05:00:00,16.326,6.566,14183.17,72.60000000000001,0.0,37.0,0.0
2007-06-06 06:00:00,104.58,8.498,14011.12,451.0,0.0,61.0,643.0
2007-06-06 07:00:00,92.0,3.7880000000000003,13975.15,395.4,0.0,0.0,997.0
2007-06-06 08:00:00,92.54,4.496,13975.38,403.4,0.0,0.0,998.0
2007-06-06 09:00:00,87.01,9.898,13914.79,381.2,0.0,71.0,989.0
2007-06-06 10:00:00,81.72,6.19,13890.47,353.8,0.0,27.0,986.0
2007-06-06 11:00:00,82.39,15.126,13939.43,361.2,0.0,0.0,567.0
2007-06-06 12:00:00,45.252,15.68,14103.6,208.4,0.0,171.0,0.0
2007-06-06 13:00:00,31.082,12.312,14159.82,144.4,0.0,77.0,0.0
2007-06-06 14:00:00,78.124,8.374,14095.83,338.2,408.0,12.0,507.0
2007-06-06 15:00:00,41.711999999999996,6.014,14208.88,177.8,69.0,0.0,249.0
2007-06-06 16:00:00,60.228,11.065999999999999,14177.89,264.2,465.0,63.0,0.0
2007-06-06 17:00:00,26.238,9.878,14154.66,116.2,0.0,61.0,0.0
2007-06-06 18:00:00,30.852,9.378,14151.49,136.0,0.0,0.0,0.0
2007-06-06 19:00:00,152.64,30.098,13985.61,673.6,539.0,8.0,334.0
2007-06-06 20:00:00,121.964,16.424,13989.26,528.0,491.0,72.0,999.0
2007-06-06 21:00:00,131.4649366252837,11.879728655462511,13959.518980764515,566.3747552254262,376.33248075867465,31.670610311092425,975.0
2007-06-06 22:00:00,126.954,9.418,14099.73,537.4,206.0,0.0,1015.0
2007-06-06 23:00:00,66.8,6.54,14231.78,284.2,313.0,39.0,509.0
2007-06-07 00:00:00,18.77,9.506,14063.48,86.2,0.0,60.0,0.0
2007-06-07 01:00:00,14.566,3.662,14097.1,65.60000000000001,0.0,0.0,0.0
2007-06-07 02:00:00,14.564,4.367999999999999,14086.66,66.60000000000001,0.0,7.0,0.0
2007-06-07 03:00:00,18.706,9.124,14098.05,84.2,0.0,72.0,0.0
2007-06-07 04:00:00,15.65,4.896,14094.85,69.0,0.0,18.0,0.0
