index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
246043,20/6/2007,20:43:00,1.692,0.364,240.04,7.2,0,1,18.0
246044,20/6/2007,20:44:00,1.734,0.354,240.15,7.4,1,1,17.0
246045,20/6/2007,20:45:00,1.686,0.346,240.61,7.2,2,1,18.0
246046,20/6/2007,20:46:00,1.682,0.346,240.73,7.2,1,1,18.0
246047,20/6/2007,20:47:00,1.682,0.346,240.69,7.2,1,1,17.0
246048,20/6/2007,20:48:00,1.676,0.346,240.66,7,1,1,18.0
246049,20/6/2007,20:49:00,1.678,0.346,240.72,7.2,2,2,18.0
246050,20/6/2007,20:50:00,1.686,0.352,241.56,7.2,1,1,18.0
246051,20/6/2007,20:51:00,1.706,0.354,242.57,7.2,1,1,18.0
246052,20/6/2007,20:52:00,1.694,0.34,240.97,7.2,1,1,17.0
246053,20/6/2007,20:53:00,1.668,0.326,238.53,7.2,2,1,18.0
246054,20/6/2007,20:54:00,1.95,0.332,239.73,8.2,1,1,17.0
246055,20/6/2007,20:55:00,2.134,0.354,239.77,9,1,1,18.0
246056,20/6/2007,20:56:00,1.946,0.35,240.55,8.2,1,2,18.0
246057,20/6/2007,20:57:00,1.84,0.336,240.99,7.8,2,1,17.0
246058,20/6/2007,20:58:00,2.068,0.412,240.7,8.8,1,1,18.0
246059,20/6/2007,20:59:00,2.202,0.52,239.95,9.4,1,1,18.0
246060,20/6/2007,21:00:00,2.362,0.498,238.97,10,1,1,17.0
246061,20/6/2007,21:01:00,2.622,0.538,238.92,11.4,1,4,18.0
246062,20/6/2007,21:02:00,4.186,0.366,236.8,17.6,1,37,17.0
246063,20/6/2007,21:03:00,3.8,0.544,237.66,16.6,1,29,17.0
246064,20/6/2007,21:04:00,5.87,0.51,236.05,25,30,35,17.0
246065,20/6/2007,21:05:00,5.652,0.514,235.03,24.4,37,31,17.0
246066,20/6/2007,21:06:00,5.928,0.426,235.03,25.2,37,33,17.0
246067,20/6/2007,21:07:00,5.964,0.348,234.94,25.4,37,36,17.0
246068,20/6/2007,21:08:00,6.012,0.33,234.66,25.6,37,35,17.0
246069,20/6/2007,21:09:00,6.496,0.774,234.15,28,37,36,17.0
246070,20/6/2007,21:10:00,5.872,0.332,235.1,25,36,36,17.0
246071,20/6/2007,21:11:00,5.862,0.346,234.91,25,37,36,16.0
246072,20/6/2007,21:12:00,5.768,0.334,235.65,24.4,37,35,17.0
246073,20/6/2007,21:13:00,3.342,0.392,238.87,14.6,16,18,18.0
246074,20/6/2007,21:14:00,3.756,0.37,239.28,15.8,1,34,17.0
246075,20/6/2007,21:15:00,3.23,0.35,239.7,13.8,1,29,18.0
246076,20/6/2007,21:16:00,2.932,0.364,239.28,12.6,1,22,18.0
246077,20/6/2007,21:17:00,3.508,0.33,238.23,14.8,2,37,17.0
246078,20/6/2007,21:18:00,2.054,0.264,240.48,8.8,1,17,14.0
246079,20/6/2007,21:19:00,2.428,0.274,240.13,10.2,1,35,0.0
246080,20/6/2007,21:20:00,1.444,0.27,241.02,6.2,1,21,0.0
246081,20/6/2007,21:21:00,2.236,0.33,239.86,9.8,1,31,0.0
246082,20/6/2007,21:22:00,2.038,0.532,239.94,9.6,2,25,0.0
246083,20/6/2007,21:23:00,1.944,0.278,239.85,8.4,1,26,0.0
246084,20/6/2007,21:24:00,1.758,0.26,239.78,7.8,1,27,0.0
246085,20/6/2007,21:25:00,1.848,0.28,239.97,8,1,25,0.0
246086,20/6/2007,21:26:00,2.108,0.434,239.39,9.2,2,28,0.0
246087,20/6/2007,21:27:00,1.88,0.288,239.91,8.4,1,23,0.0
246088,20/6/2007,21:28:00,2.47,0.258,239.15,10.6,1,30,0.0
246089,20/6/2007,21:29:00,2.15,0.282,239.71,9.2,1,22,0.0
246090,20/6/2007,21:30:00,2.52,0.26,239.69,10.8,1,31,0.0
246091,20/6/2007,21:31:00,2.122,0.286,240.44,9,2,21,0.0
246092,20/6/2007,21:32:00,2.606,0.256,239.72,11,1,30,0.0
246093,20/6/2007,21:33:00,1.28,0.228,241.12,5.6,1,5,0.0
246094,20/6/2007,21:34:00,1.642,0.266,240.65,7.8,1,9,0.0
246095,20/6/2007,21:35:00,3.078,0.246,238.74,12.8,1,37,0.0
246096,20/6/2007,21:36:00,2.488,0.27,239.45,10.8,2,24,0.0
246097,20/6/2007,21:37:00,2.874,0.264,239.02,12.2,1,24,0.0
246098,20/6/2007,21:38:00,3.216,0.282,239.08,13.6,1,31,0.0
246099,20/6/2007,21:39:00,2.624,0.344,240.17,11,1,20,0.0
246100,20/6/2007,21:40:00,2.992,0.484,240.21,12.8,2,34,0.0
246101,20/6/2007,21:41:00,2.202,0.45,241.03,9.2,1,18,0.0
246102,20/6/2007,21:42:00,3.018,0.338,240.5,12.6,1,35,0.0
246103,20/6/2007,21:43:00,2.83,0.318,240.97,11.8,1,17,0.0
246104,20/6/2007,21:44:00,3.734,0.398,239.01,15.8,1,34,0.0
246105,20/6/2007,21:45:00,2.658,0.434,239.59,11.2,2,18,0.0
246106,20/6/2007,21:46:00,3.576,0.608,238.19,15.2,1,34,0.0
246107,20/6/2007,21:47:00,2.552,0.604,239.79,10.8,1,18,0.0
246108,20/6/2007,21:48:00,3.722,0.588,238.52,15.8,1,34,0.0
246109,20/6/2007,21:49:00,2.704,0.59,239.52,11.4,1,17,0.0
246110,20/6/2007,21:50:00,3.674,0.59,238.41,15.6,2,34,0.0
246111,20/6/2007,21:51:00,3.124,0.582,238.81,13.2,1,17,0.0
246112,20/6/2007,21:52:00,3.954,0.582,237.73,17,1,31,0.0
246113,20/6/2007,21:53:00,2.782,0.596,239.2,11.8,1,18,0.0
246114,20/6/2007,21:54:00,3.492,0.592,238.47,15.2,1,26,0.0
246115,20/6/2007,21:55:00,2.784,0.578,238.42,12.2,2,19,0.0
246116,20/6/2007,21:56:00,2.512,0.412,238.82,10.8,1,7,0.0
246117,20/6/2007,21:57:00,3.29,0.394,238.42,14,1,18,0.0
246118,20/6/2007,21:58:00,3.854,0.392,237.22,16.8,1,28,0.0
246119,20/6/2007,21:59:00,2.922,0.506,237.28,13,2,12,0.0
246120,20/6/2007,22:00:00,2.464,0.524,237.69,10.6,1,1,0.0
246121,20/6/2007,22:01:00,2.472,0.524,238.05,10.6,1,1,0.0
246122,20/6/2007,22:02:00,2.474,0.528,238.34,10.6,1,1,0.0
246123,20/6/2007,22:03:00,2.096,0.532,238.75,9,1,1,0.0
246124,20/6/2007,22:04:00,1.832,0.56,239.16,8,2,1,0.0
246125,20/6/2007,22:05:00,1.828,0.532,239.5,7.8,0,1,0.0
246126,20/6/2007,22:06:00,1.372,0.398,240.29,5.8,1,2,0.0
246127,20/6/2007,22:07:00,1.38,0.372,240.24,5.8,1,1,0.0
246128,20/6/2007,22:08:00,1.372,0.366,239.64,5.8,1,1,0.0
246129,20/6/2007,22:09:00,1.408,0.36,239.65,6,1,1,0.0
246130,20/6/2007,22:10:00,1.532,0.35,239.21,6.4,2,1,0.0
246131,20/6/2007,22:11:00,1.452,0.352,239.37,6.2,1,1,0.0
246132,20/6/2007,22:12:00,1.5,0.35,239.21,6.4,1,1,0.0
246133,20/6/2007,22:13:00,1.4,0.288,239.48,6,1,1,0.0
246134,20/6/2007,22:14:00,0.774,0.222,240.37,3.2,1,2,0.0
246135,20/6/2007,22:15:00,0.824,0.274,239.96,3.8,1,1,0.0
246136,20/6/2007,22:16:00,0.44,0.268,240.44,2,1,1,0.0
246137,20/6/2007,22:17:00,0.398,0.272,240.34,2,0,1,0.0
246138,20/6/2007,22:18:00,0.742,0.258,239.47,4.6,5,1,0.0
246139,20/6/2007,22:19:00,2.58,0.224,237.47,10.8,37,1,0.0
246140,20/6/2007,22:20:00,2.554,0.22,236.36,10.8,38,1,0.0
246141,20/6/2007,22:21:00,2.586,0.228,238.05,10.8,37,1,0.0
246142,20/6/2007,22:22:00,2.626,0.24,240.36,10.8,38,2,0.0
246143,20/6/2007,22:23:00,2.62,0.238,240.08,10.8,39,1,0.0
246144,20/6/2007,22:24:00,2.62,0.238,239.95,10.8,38,1,0.0
246145,20/6/2007,22:25:00,2.57,0.148,240.09,10.6,38,1,0.0
246146,20/6/2007,22:26:00,2.554,0.136,240.05,10.6,38,1,0.0
246147,20/6/2007,22:27:00,2.546,0.136,240.03,10.6,38,1,0.0
246148,20/6/2007,22:28:00,2.544,0.136,239.9,10.6,38,1,0.0
246149,20/6/2007,22:29:00,2.536,0.134,239.83,10.6,38,1,0.0
246150,20/6/2007,22:30:00,0.62,0.154,241.96,4,8,1,0.0
246151,20/6/2007,22:31:00,0.386,0.154,242.83,1.6,0,2,0.0
246152,20/6/2007,22:32:00,0.386,0.154,242.97,1.6,0,1,0.0
246153,20/6/2007,22:33:00,0.396,0.17,242.51,1.8,1,1,0.0
246154,20/6/2007,22:34:00,0.404,0.186,242.75,1.8,0,1,0.0
246155,20/6/2007,22:35:00,0.39,0.158,242.5,1.6,0,1,0.0
246156,20/6/2007,22:36:00,0.382,0.152,242.27,1.6,0,1,0.0
246157,20/6/2007,22:37:00,0.29,0.156,242.14,1.2,0,1,0.0
246158,20/6/2007,22:38:00,0.284,0.158,242.33,1.2,0,1,0.0
246159,20/6/2007,22:39:00,0.284,0.158,242.56,1.2,0,2,0.0
246160,20/6/2007,22:40:00,0.284,0.158,242.57,1.2,0,1,0.0
246161,20/6/2007,22:41:00,0.286,0.16,242.75,1.2,0,1,0.0
246162,20/6/2007,22:42:00,0.286,0.158,242.44,1.2,0,1,0.0
246163,20/6/2007,22:43:00,0.404,0.282,242.41,2,0,1,0.0
246164,20/6/2007,22:44:00,0.4,0.294,242.35,2,0,1,0.0
246165,20/6/2007,22:45:00,0.398,0.296,242.59,2,0,1,0.0
246166,20/6/2007,22:46:00,0.398,0.296,242.52,2,0,1,0.0
246167,20/6/2007,22:47:00,0.396,0.294,242.19,2,0,2,0.0
246168,20/6/2007,22:48:00,0.392,0.288,241.34,2,0,1,0.0
246169,20/6/2007,22:49:00,0.352,0.292,241.54,1.8,0,1,0.0
246170,20/6/2007,22:50:00,0.346,0.292,241.84,1.8,0,1,0.0
246171,20/6/2007,22:51:00,0.344,0.292,241.83,1.8,0,1,0.0
246172,20/6/2007,22:52:00,0.344,0.294,242.14,1.8,0,1,0.0
246173,20/6/2007,22:53:00,0.344,0.298,242.63,1.8,0,1,0.0
246174,20/6/2007,22:54:00,0.344,0.298,242.6,1.8,0,1,0.0
246175,20/6/2007,22:55:00,0.318,0.276,242.48,1.6,0,1,0.0
246176,20/6/2007,22:56:00,0.294,0.258,242.51,1.6,0,2,0.0
246177,20/6/2007,22:57:00,0.294,0.258,242.29,1.6,0,1,0.0
246178,20/6/2007,22:58:00,0.294,0.26,242.49,1.6,0,1,0.0
246179,20/6/2007,22:59:00,0.294,0.26,242.36,1.6,0,1,0.0
246180,20/6/2007,23:00:00,0.292,0.26,242.33,1.6,0,1,0.0
246181,20/6/2007,23:01:00,0.292,0.26,242.27,1.6,0,1,0.0
246182,20/6/2007,23:02:00,0.292,0.26,242.4,1.6,0,1,0.0
246183,20/6/2007,23:03:00,0.292,0.26,242.53,1.6,0,1,0.0
246184,20/6/2007,23:04:00,0.308,0.29,242.39,1.6,0,2,0.0
246185,20/6/2007,23:05:00,0.316,0.284,242.67,1.8,0,1,0.0
246186,20/6/2007,23:06:00,0.292,0.26,242.66,1.6,0,1,0.0
246187,20/6/2007,23:07:00,0.292,0.26,242.72,1.6,0,1,0.0
246188,20/6/2007,23:08:00,0.346,0.312,242.43,2,0,1,0.0
246189,20/6/2007,23:09:00,0.356,0.344,242.02,2,0,1,0.0
246190,20/6/2007,23:10:00,0.274,0.228,242.88,1.4,0,1,0.0
246191,20/6/2007,23:11:00,0.274,0.228,242.87,1.4,0,1,0.0
246192,20/6/2007,23:12:00,0.266,0.222,242.77,1.4,0,1,0.0
246193,20/6/2007,23:13:00,0.252,0.212,243.86,1.4,0,2,0.0
246194,20/6/2007,23:14:00,0.282,0.214,244.32,1.4,0,1,0.0
246195,20/6/2007,23:15:00,0.294,0.21,243.74,1.4,0,1,0.0
246196,20/6/2007,23:16:00,0.336,0.208,243.55,1.6,0,1,0.0
246197,20/6/2007,23:17:00,0.304,0.208,243.24,1.4,0,1,0.0
246198,20/6/2007,23:18:00,0.272,0.208,243.28,1.4,0,1,0.0
246199,20/6/2007,23:19:00,0.246,0.212,243.6,1.2,0,1,0.0
246200,20/6/2007,23:20:00,0.246,0.212,243.75,1.2,0,1,0.0
246201,20/6/2007,23:21:00,0.256,0.222,243.64,1.4,0,2,0.0
246202,20/6/2007,23:22:00,0.262,0.228,243.8,1.4,0,1,0.0
246203,20/6/2007,23:23:00,0.246,0.212,243.96,1.2,0,1,0.0
246204,20/6/2007,23:24:00,0.246,0.214,244.11,1.2,0,1,0.0
246205,20/6/2007,23:25:00,0.246,0.212,244.08,1.2,0,1,0.0
246206,20/6/2007,23:26:00,0.246,0.214,244.13,1.2,0,1,0.0
246207,20/6/2007,23:27:00,0.224,0.178,244.28,1.2,0,1,0.0
246208,20/6/2007,23:28:00,0.18,0.108,244.19,0.8,0,1,0.0
246209,20/6/2007,23:29:00,0.18,0.108,243.91,0.8,0,1,0.0
246210,20/6/2007,23:30:00,0.18,0.108,243.61,0.8,0,2,0.0
246211,20/6/2007,23:31:00,0.18,0.106,243.28,0.8,0,1,0.0
246212,20/6/2007,23:32:00,0.192,0.106,243.52,0.8,0,1,0.0
246213,20/6/2007,23:33:00,0.192,0.106,243.51,0.8,0,1,0.0
246214,20/6/2007,23:34:00,0.18,0.106,243.65,0.8,0,1,0.0
246215,20/6/2007,23:35:00,0.18,0.11,244.48,0.8,0,1,0.0
246216,20/6/2007,23:36:00,0.182,0.112,244.81,0.8,0,1,0.0
246217,20/6/2007,23:37:00,0.178,0.104,242.8,0.8,0,1,0.0
246218,20/6/2007,23:38:00,0.178,0.106,243.22,0.8,0,1,0.0
246219,20/6/2007,23:39:00,0.18,0.106,243.42,0.8,0,2,0.0
246220,20/6/2007,23:40:00,0.18,0.106,243.6,0.8,0,1,0.0
246221,20/6/2007,23:41:00,0.18,0.106,243.58,0.8,0,1,0.0
246222,20/6/2007,23:42:00,0.282,0.22,243.92,1.6,0,1,0.0
246223,20/6/2007,23:43:00,0.29,0.244,243.96,1.4,0,1,0.0
246224,20/6/2007,23:44:00,0.286,0.246,243.91,1.4,0,1,0.0
246225,20/6/2007,23:45:00,0.286,0.244,243.66,1.4,0,1,0.0
246226,20/6/2007,23:46:00,0.284,0.242,243.28,1.4,0,1,0.0
246227,20/6/2007,23:47:00,0.282,0.24,243.23,1.4,0,1,0.0
246228,20/6/2007,23:48:00,0.28,0.24,243.03,1.4,0,2,0.0
246229,20/6/2007,23:49:00,0.278,0.234,242.23,1.4,0,1,0.0
246230,20/6/2007,23:50:00,0.278,0.234,242.17,1.4,0,1,0.0
246231,20/6/2007,23:51:00,0.276,0.236,242.51,1.4,0,1,0.0
246232,20/6/2007,23:52:00,0.276,0.236,242.54,1.4,0,1,0.0
246233,20/6/2007,23:53:00,0.276,0.238,242.98,1.4,0,1,0.0
246234,20/6/2007,23:54:00,0.274,0.238,242.68,1.4,0,1,0.0
246235,20/6/2007,23:55:00,0.274,0.238,242.76,1.4,0,1,0.0
246236,20/6/2007,23:56:00,0.274,0.238,242.85,1.4,0,1,0.0
246237,20/6/2007,23:57:00,0.306,0.26,243,1.8,0,2,0.0
246238,20/6/2007,23:58:00,0.35,0.34,242.39,2,0,1,0.0
246239,20/6/2007,23:59:00,0.348,0.338,242.05,2,0,1,0.0
246240,21/6/2007,0:00:00,0.348,0.338,242.07,2,0,1,0.0
246241,21/6/2007,0:01:00,0.346,0.338,242.04,2,0,1,0.0
246242,21/6/2007,0:02:00,0.344,0.338,241.9,2,0,1,0.0
246243,21/6/2007,0:03:00,0.344,0.34,242.21,2,0,1,0.0
246244,21/6/2007,0:04:00,0.342,0.34,242.07,2,0,1,0.0
246245,21/6/2007,0:05:00,0.34,0.338,242,2,0,1,0.0
246246,21/6/2007,0:06:00,0.342,0.344,243.04,2,0,2,0.0
246247,21/6/2007,0:07:00,0.342,0.348,243.54,2,0,1,0.0
246248,21/6/2007,0:08:00,0.324,0.322,243.05,1.8,0,1,0.0
246249,21/6/2007,0:09:00,0.246,0.21,243.54,1.2,0,1,0.0
246250,21/6/2007,0:10:00,0.246,0.21,243.57,1.2,0,1,0.0
246251,21/6/2007,0:11:00,0.192,0.11,243.95,0.8,0,0,0.0
246252,21/6/2007,0:12:00,0.18,0.088,244.13,0.8,0,0,0.0
246253,21/6/2007,0:13:00,0.18,0.088,243.94,0.8,0,0,0.0
246254,21/6/2007,0:14:00,0.18,0.088,243.72,0.8,0,0,0.0
246255,21/6/2007,0:15:00,0.178,0.086,243.45,0.8,0,0,0.0
246256,21/6/2007,0:16:00,0.178,0.086,243.12,0.8,0,0,0.0
246257,21/6/2007,0:17:00,0.154,0.046,242.81,0.6,0,0,0.0
246258,21/6/2007,0:18:00,0.108,0,242.43,0.4,0,0,0.0
246259,21/6/2007,0:19:00,0.11,0,242.67,0.4,0,0,0.0
246260,21/6/2007,0:20:00,0.11,0,243.02,0.4,0,0,0.0
246261,21/6/2007,0:21:00,0.108,0,242.41,0.4,0,0,0.0
246262,21/6/2007,0:22:00,0.108,0,242.5,0.4,0,0,0.0
246263,21/6/2007,0:23:00,0.11,0,243,0.4,0,0,0.0
246264,21/6/2007,0:24:00,0.11,0,243.67,0.4,0,0,0.0
246265,21/6/2007,0:25:00,0.11,0,243.56,0.4,0,0,0.0
246266,21/6/2007,0:26:00,0.11,0,244.09,0.4,0,0,0.0
246267,21/6/2007,0:27:00,0.11,0,243.79,0.4,0,0,0.0
246268,21/6/2007,0:28:00,0.11,0,243.63,0.4,0,0,0.0
246269,21/6/2007,0:29:00,0.108,0,242.37,0.4,0,0,0.0
246270,21/6/2007,0:30:00,0.108,0,241.48,0.4,0,0,0.0
246271,21/6/2007,0:31:00,0.108,0,241.28,0.4,0,0,0.0
246272,21/6/2007,0:32:00,0.108,0,241.7,0.4,0,0,0.0
246273,21/6/2007,0:33:00,0.108,0,241.36,0.4,0,0,0.0
246274,21/6/2007,0:34:00,0.108,0,241.23,0.4,0,0,0.0
246275,21/6/2007,0:35:00,0.108,0,241.31,0.4,0,0,0.0
246276,21/6/2007,0:36:00,0.108,0,241.45,0.4,0,0,0.0
246277,21/6/2007,0:37:00,0.108,0,240.99,0.4,0,0,0.0
246278,21/6/2007,0:38:00,0.106,0,240.59,0.4,0,0,0.0
246279,21/6/2007,0:39:00,0.108,0,240.81,0.4,0,0,0.0
246280,21/6/2007,0:40:00,0.108,0,241.69,0.4,0,0,0.0
246281,21/6/2007,0:41:00,0.216,0.09,241.61,1,0,0,0.0
246282,21/6/2007,0:42:00,0.22,0.11,241.57,1,0,0,0.0
246283,21/6/2007,0:43:00,0.218,0.11,241.66,1,0,0,0.0
246284,21/6/2007,0:44:00,0.216,0.11,241.65,1,0,0,0.0
246285,21/6/2007,0:45:00,0.214,0.11,241.49,1,0,0,0.0
246286,21/6/2007,0:46:00,0.214,0.11,241.55,1,0,0,0.0
246287,21/6/2007,0:47:00,0.292,0.194,241.95,1.6,0,0,0.0
246288,21/6/2007,0:48:00,0.288,0.216,242.26,1.4,0,0,0.0
246289,21/6/2007,0:49:00,0.286,0.214,241.93,1.4,0,0,0.0
246290,21/6/2007,0:50:00,0.286,0.214,242.11,1.4,0,0,0.0
246291,21/6/2007,0:51:00,0.284,0.214,242.08,1.4,0,0,0.0
246292,21/6/2007,0:52:00,0.282,0.216,242.19,1.4,0,0,0.0
246293,21/6/2007,0:53:00,0.278,0.214,241.98,1.4,0,0,0.0
246294,21/6/2007,0:54:00,0.276,0.212,241.61,1.4,0,0,0.0
246295,21/6/2007,0:55:00,0.276,0.214,241.77,1.4,0,0,0.0
246296,21/6/2007,0:56:00,0.274,0.212,241.63,1.4,0,0,0.0
246297,21/6/2007,0:57:00,0.274,0.214,241.79,1.4,0,0,0.0
246298,21/6/2007,0:58:00,0.272,0.214,241.71,1.4,0,0,0.0
246299,21/6/2007,0:59:00,0.272,0.214,241.69,1.4,0,0,0.0
246300,21/6/2007,1:00:00,0.272,0.214,241.84,1.4,0,0,0.0
246301,21/6/2007,1:01:00,0.272,0.214,241.87,1.4,0,0,0.0
246302,21/6/2007,1:02:00,0.272,0.216,242.14,1.4,0,0,0.0
246303,21/6/2007,1:03:00,0.272,0.216,242.2,1.4,0,0,0.0
246304,21/6/2007,1:04:00,0.27,0.216,242.11,1.4,0,0,0.0
246305,21/6/2007,1:05:00,0.27,0.212,241.47,1.4,0,0,0.0
246306,21/6/2007,1:06:00,0.268,0.21,241.54,1.4,0,0,0.0
246307,21/6/2007,1:07:00,0.134,0,241.7,0.6,0,0,0.0
246308,21/6/2007,1:08:00,0.108,0,241.63,0.4,0,0,0.0
246309,21/6/2007,1:09:00,0.108,0,241.66,0.4,0,0,0.0
246310,21/6/2007,1:10:00,0.108,0,241.6,0.4,0,0,0.0
246311,21/6/2007,1:11:00,0.108,0,241.75,0.4,0,0,0.0
246312,21/6/2007,1:12:00,0.108,0,241.86,0.4,0,0,0.0
246313,21/6/2007,1:13:00,0.108,0,242.12,0.4,0,0,0.0
246314,21/6/2007,1:14:00,0.108,0,242.06,0.4,0,0,0.0
246315,21/6/2007,1:15:00,0.108,0,242.24,0.4,0,0,0.0
246316,21/6/2007,1:16:00,0.108,0,241.94,0.4,0,0,0.0
246317,21/6/2007,1:17:00,0.108,0,242.01,0.4,0,0,0.0
246318,21/6/2007,1:18:00,0.108,0,241.93,0.4,0,0,0.0
246319,21/6/2007,1:19:00,0.108,0,242.16,0.4,0,0,0.0
246320,21/6/2007,1:20:00,0.108,0,242.1,0.4,0,0,0.0
246321,21/6/2007,1:21:00,0.108,0,241.84,0.4,0,0,0.0
246322,21/6/2007,1:22:00,0.108,0,241.67,0.4,0,0,0.0
246323,21/6/2007,1:23:00,0.108,0,241.65,0.4,0,0,0.0
246324,21/6/2007,1:24:00,0.108,0,241.83,0.4,0,0,0.0
246325,21/6/2007,1:25:00,0.108,0,242.07,0.4,0,0,0.0
246326,21/6/2007,1:26:00,0.108,0,241.93,0.4,0,0,0.0
246327,21/6/2007,1:27:00,0.108,0,242.21,0.4,0,0,0.0
246328,21/6/2007,1:28:00,0.108,0,241.73,0.4,0,0,0.0
246329,21/6/2007,1:29:00,0.108,0,241.66,0.4,0,0,0.0
246330,21/6/2007,1:30:00,0.108,0,241.75,0.4,0,0,0.0
246331,21/6/2007,1:31:00,0.108,0,241.71,0.4,0,0,0.0
246332,21/6/2007,1:32:00,0.108,0,241.46,0.4,0,0,0.0
246333,21/6/2007,1:33:00,0.108,0,241.56,0.4,0,0,0.0
246334,21/6/2007,1:34:00,0.108,0,241.76,0.4,0,0,0.0
246335,21/6/2007,1:35:00,0.108,0,241.73,0.4,0,0,0.0
246336,21/6/2007,1:36:00,0.108,0,241.71,0.4,0,0,0.0
246337,21/6/2007,1:37:00,0.198,0.074,242.48,1,0,0,0.0
246338,21/6/2007,1:38:00,0.186,0.082,242.68,0.8,0,0,0.0
246339,21/6/2007,1:39:00,0.186,0.08,241.91,0.8,0,0,0.0
246340,21/6/2007,1:40:00,0.302,0.204,241.74,1.6,0,0,0.0
246341,21/6/2007,1:41:00,0.294,0.214,242.02,1.4,0,0,0.0
246342,21/6/2007,1:42:00,0.29,0.218,242.54,1.4,0,0,0.0
246343,21/6/2007,1:43:00,0.288,0.218,242.73,1.4,0,0,0.0
246344,21/6/2007,1:44:00,0.284,0.208,240.67,1.4,0,0,0.0
246345,21/6/2007,1:45:00,0.28,0.206,239.92,1.4,0,0,0.0
246346,21/6/2007,1:46:00,0.278,0.204,239.85,1.4,0,0,0.0
246347,21/6/2007,1:47:00,0.278,0.204,239.81,1.4,0,0,0.0
246348,21/6/2007,1:48:00,0.276,0.206,240.01,1.4,0,0,0.0
246349,21/6/2007,1:49:00,0.276,0.206,240.02,1.4,0,0,0.0
246350,21/6/2007,1:50:00,0.274,0.208,240.41,1.4,0,0,0.0
246351,21/6/2007,1:51:00,0.274,0.208,240.67,1.4,0,0,0.0
246352,21/6/2007,1:52:00,0.272,0.208,240.56,1.4,0,0,0.0
246353,21/6/2007,1:53:00,0.272,0.208,240.62,1.4,0,0,0.0
246354,21/6/2007,1:54:00,0.27,0.208,240.61,1.4,0,0,0.0
246355,21/6/2007,1:55:00,0.208,0.11,240.84,1,0,0,0.0
246356,21/6/2007,1:56:00,0.204,0.108,240.81,1,0,0,0.0
246357,21/6/2007,1:57:00,0.204,0.108,240.93,1,0,0,0.0
246358,21/6/2007,1:58:00,0.206,0.11,241.25,1,0,0,0.0
246359,21/6/2007,1:59:00,0.206,0.112,242.08,1,0,0,0.0
246360,21/6/2007,2:00:00,0.204,0.108,240.69,1,0,0,0.0
246361,21/6/2007,2:01:00,0.204,0.108,240.73,1,0,0,0.0
246362,21/6/2007,2:02:00,0.204,0.108,240.63,1,0,0,0.0
246363,21/6/2007,2:03:00,0.202,0.106,240.41,1,0,0,0.0
246364,21/6/2007,2:04:00,0.202,0.106,240.3,1,0,0,0.0
246365,21/6/2007,2:05:00,0.198,0.1,240.09,0.8,0,0,0.0
246366,21/6/2007,2:06:00,0.106,0,239.65,0.4,0,0,0.0
246367,21/6/2007,2:07:00,0.106,0,239.57,0.4,0,0,0.0
246368,21/6/2007,2:08:00,0.106,0,239.67,0.4,0,0,0.0
246369,21/6/2007,2:09:00,0.106,0,239.98,0.4,0,0,0.0
246370,21/6/2007,2:10:00,0.108,0,240.27,0.4,0,0,0.0
246371,21/6/2007,2:11:00,0.108,0,240.45,0.4,0,0,0.0
246372,21/6/2007,2:12:00,0.106,0,240.24,0.4,0,0,0.0
246373,21/6/2007,2:13:00,0.108,0,240.28,0.4,0,0,0.0
246374,21/6/2007,2:14:00,0.106,0,240.35,0.4,0,0,0.0
246375,21/6/2007,2:15:00,0.108,0,240.65,0.4,0,0,0.0
246376,21/6/2007,2:16:00,0.108,0,240.33,0.4,0,0,0.0
246377,21/6/2007,2:17:00,0.106,0,240.14,0.4,0,0,0.0
246378,21/6/2007,2:18:00,0.106,0,240.21,0.4,0,0,0.0
246379,21/6/2007,2:19:00,0.106,0,240.21,0.4,0,0,0.0
246380,21/6/2007,2:20:00,0.106,0,240.26,0.4,0,0,0.0
246381,21/6/2007,2:21:00,0.108,0,240.5,0.4,0,0,0.0
246382,21/6/2007,2:22:00,0.108,0,240.73,0.4,0,0,0.0
246383,21/6/2007,2:23:00,0.108,0,241.5,0.4,0,0,0.0
246384,21/6/2007,2:24:00,0.108,0,241.56,0.4,0,0,0.0
246385,21/6/2007,2:25:00,0.202,0.078,241.55,1,0,0,0.0
246386,21/6/2007,2:26:00,0.186,0.08,241.66,0.8,0,0,0.0
246387,21/6/2007,2:27:00,0.188,0.08,241.74,0.8,0,0,0.0
246388,21/6/2007,2:28:00,0.186,0.08,241.39,0.8,0,0,0.0
246389,21/6/2007,2:29:00,0.184,0.08,241.44,0.8,0,0,0.0
246390,21/6/2007,2:30:00,0.182,0.08,241.28,0.8,0,0,0.0
246391,21/6/2007,2:31:00,0.18,0.078,240.9,0.8,0,0,0.0
246392,21/6/2007,2:32:00,0.178,0.076,240.22,0.8,0,0,0.0
246393,21/6/2007,2:33:00,0.178,0.076,240.12,0.8,0,0,0.0
246394,21/6/2007,2:34:00,0.176,0.074,239.73,0.8,0,0,0.0
246395,21/6/2007,2:35:00,0.176,0.074,239.23,0.8,0,0,0.0
246396,21/6/2007,2:36:00,0.176,0.074,239.41,0.8,0,0,0.0
246397,21/6/2007,2:37:00,0.176,0.074,239.62,0.8,0,0,0.0
